open,high,low,close
632.75,632.75,632.55,632.75
632.55,633.4,632.55,633.15
633.1,633.8,633.1,633.7
633.6,633.85,633.0,633.5
633.45,633.75,632.7,632.85
632.6,633.0,632.6,633.0
633.0,633.1,632.6,632.6
632.5,632.65,632.4,632.55
632.6,632.9,632.6,632.6
632.6,633.2,632.6,633.15
633.15,633.2,632.75,632.75
632.75,633.0,632.5,632.65
632.55,633.0,632.55,632.7
632.9,633.05,632.6,633.0
633.15,633.15,632.6,632.65
632.6,632.6,632.2,632.25
632.3,632.45,632.3,632.3
632.3,632.35,631.8,631.8
631.85,632.05,631.75,631.75
631.75,631.9,631.5,631.5
631.5,632.35,631.5,632.3
632.25,632.35,632.1,632.3
632.15,632.5,632.15,632.5
632.5,632.5,631.85,632.0
632.0,632.35,631.95,632.25
632.25,632.35,632.0,632.15
632.15,632.8,632.15,632.7
632.7,633.0,632.7,632.9
632.95,633.0,632.7,632.7
632.7,633.1,632.7,633.05
633.1,633.5,633.1,633.3
633.3,633.7,633.3,633.5
633.5,633.6,633.2,633.2
633.2,633.2,632.8,632.8
632.8,633.0,632.6,632.6
632.6,632.6,632.15,632.2
632.2,632.55,632.2,632.55
632.55,632.8,632.4,632.45
632.4,632.65,632.15,632.65
632.65,632.8,632.25,632.4
632.45,632.7,632.4,632.7
632.6,632.8,632.6,632.7
632.7,632.85,632.65,632.75
632.75,633.35,632.75,633.25
633.3,633.6,633.25,633.5
633.5,633.5,633.0,633.0
633.0,633.2,632.6,632.75
632.55,632.65,632.5,632.6
632.6,632.95,632.6,632.8
632.8,632.9,632.45,632.7
632.65,632.95,632.5,632.95
632.95,633.1,632.8,632.8
632.75,632.9,632.75,632.8
632.75,632.85,632.75,632.75
632.75,632.75,632.5,632.5
632.5,632.6,632.4,632.5
632.45,632.7,632.45,632.65
632.65,632.75,632.65,632.75
632.75,632.9,632.75,632.85
632.9,633.45,632.85,633.3
633.3,633.45,633.25,633.3
633.3,633.45,633.1,633.25
633.25,633.4,633.1,633.3
633.25,633.3,633.0,633.0
633.2,633.45,633.0,633.25
633.25,633.45,633.05,633.25
633.15,633.15,632.5,632.5
632.3,632.95,632.25,632.75
632.75,632.9,632.3,632.4
632.3,632.8,632.3,632.8
632.55,632.75,632.2,632.25
632.15,632.25,632.0,632.05
632.05,632.4,632.0,632.15
632.15,632.25,631.5,631.7
631.7,632.0,631.1,631.1
631.1,631.3,630.45,630.7
631.0,631.2,630.9,630.95
630.95,631.55,630.9,631.35
631.35,631.35,631.0,631.25
631.1,631.3,631.05,631.1
631.1,631.2,631.0,631.0
631.0,631.25,631.0,631.0
631.0,631.05,630.25,630.3
630.25,630.6,630.1,630.5
630.55,631.1,630.5,631.05
631.0,631.3,631.0,631.1
631.05,631.2,630.75,630.9
630.9,631.15,630.75,631.1
631.2,631.2,631.0,631.15
631.15,631.2,631.0,631.15
631.0,631.1,630.75,630.8
630.7,630.8,630.5,630.5
630.5,630.8,630.5,630.8
630.8,631.4,630.8,631.25
631.25,631.35,630.6,630.75
630.75,630.9,630.55,630.7
630.7,630.8,630.5,630.65
630.65,631.1,630.6,630.85
630.7,631.0,630.55,630.9
630.6,630.6,630.1,630.15
630.15,630.35,630.0,630.05
630.1,630.3,629.6,629.75
629.8,630.0,629.65,629.8
629.8,630.0,629.8,629.8
629.85,630.3,629.65,630.0
629.75,630.4,629.4,629.4
629.4,629.5,629.05,629.1
629.0,629.25,628.75,628.95
628.95,629.4,628.95,629.4
629.4,629.4,628.95,629.3
629.1,629.25,628.95,629.1
629.0,629.1,628.95,629.1
629.0,629.1,629.0,629.0
629.05,629.1,629.0,629.1
629.2,629.25,629.1,629.25
629.1,629.45,629.1,629.45
629.4,629.45,628.85,628.9
628.9,628.9,628.25,628.5
628.5,628.9,628.5,628.5
628.5,628.5,628.1,628.1
628.1,628.15,627.25,627.25
627.2,627.5,626.9,627.45
627.3,627.3,626.9,626.9
626.9,627.0,626.5,627.0
626.95,627.0,626.75,627.0
626.95,627.5,626.9,627.05
626.95,627.25,626.9,627.1
627.1,627.35,627.05,627.15
627.15,627.35,627.05,627.2
627.2,627.6,627.2,627.4
627.35,627.8,627.35,627.55
627.55,627.8,627.5,627.55
627.5,628.1,627.5,627.85
627.85,627.95,627.65,627.7
627.7,627.8,627.7,627.75
627.75,627.95,627.7,627.7
627.7,627.85,627.5,627.7
627.5,627.7,626.95,627.0
626.9,627.0,626.9,627.0
627.15,627.15,626.9,626.9
626.9,627.0,626.9,626.95
626.95,627.0,626.95,626.95
626.95,627.05,626.95,627.0
627.0,627.2,626.95,627.05
627.05,627.05,626.8,626.9
626.9,627.0,626.8,626.85
626.85,627.0,626.8,626.9
626.9,627.0,626.85,626.95
626.95,627.0,626.95,626.95
627.0,627.1,626.95,627.0
627.0,627.25,627.0,627.2
627.2,627.45,627.2,627.35
627.35,628.25,627.35,628.0
628.0,628.4,628.0,628.3
628.35,628.4,627.55,627.8
627.8,628.3,627.8,627.95
627.95,628.2,627.95,628.2
628.15,628.8,628.15,628.8
628.65,629.55,628.65,629.25
629.15,629.35,629.0,629.15
629.15,629.35,629.0,629.2
629.2,629.4,629.0,629.4
629.2,629.45,629.0,629.45
629.15,629.35,628.65,628.9
628.65,629.0,628.65,628.95
628.95,628.95,628.4,628.5
628.4,628.75,628.4,628.7
628.7,628.75,628.25,628.4
628.35,628.5,628.3,628.4
628.4,628.5,628.05,628.35
628.3,628.75,628.3,628.7
628.7,628.75,628.5,628.65
628.5,628.8,628.5,628.5
628.5,628.55,628.25,628.3
628.3,628.4,628.25,628.3
628.15,628.45,628.15,628.45
628.35,628.8,628.35,628.65
628.65,628.8,628.65,628.65
628.65,628.8,628.65,628.8
628.75,628.9,628.75,628.8
628.9,629.0,628.8,628.95
628.95,629.0,628.95,629.0
628.95,629.0,628.8,628.8
628.8,628.95,628.7,628.7
628.7,628.95,628.7,628.9
628.95,628.95,628.25,628.3
628.0,628.0,627.6,627.65
627.65,628.0,627.65,627.95
627.95,628.5,627.95,628.2
628.2,628.8,628.2,628.7
628.7,628.95,628.7,628.85
628.8,628.95,628.8,628.85
628.6,628.75,628.4,628.6
628.6,628.6,628.25,628.3
628.25,628.5,628.0,628.0
628.0,628.0,627.7,627.8
627.95,628.3,627.9,628.15
628.15,628.3,628.15,628.15
628.15,628.3,628.15,628.3
628.25,628.3,628.2,628.2
628.3,628.3,628.2,628.2
628.2,628.3,628.2,628.2
628.2,628.3,628.2,628.2
628.2,628.5,628.2,628.25
628.2,628.2,627.2,627.3
627.4,627.5,627.35,627.35
627.5,627.5,627.0,627.05
627.0,627.05,626.45,626.45
626.5,626.65,625.05,625.35
625.55,626.4,625.55,626.15
626.35,626.55,626.2,626.45
626.45,626.5,626.3,626.35
626.3,626.5,626.2,626.35
626.35,626.45,626.2,626.3
626.25,626.4,626.25,626.25
626.3,626.8,626.25,626.7
626.5,626.85,626.25,626.45
626.3,626.5,626.3,626.3
626.3,626.6,626.3,626.5
626.45,626.8,626.45,626.8
626.7,626.95,626.7,626.9
626.9,626.95,626.8,626.8
626.8,627.1,626.8,627.05
627.0,627.1,626.5,626.6
626.5,626.6,626.5,626.5
626.5,626.7,626.5,626.7
626.55,627.0,626.55,626.95
626.95,627.0,626.85,626.95
626.95,627.0,626.5,626.65
626.5,626.6,626.5,626.5
626.5,626.6,626.5,626.55
626.5,626.7,626.5,626.5
626.5,626.7,626.5,626.6
626.6,626.75,626.6,626.7
626.7,626.75,626.7,626.75
626.7,626.75,626.7,626.75
626.75,626.75,626.25,626.5
626.35,626.65,626.35,626.65
626.6,626.9,626.6,626.9
626.8,626.8,626.5,626.55
626.55,626.7,626.55,626.55
626.55,626.6,626.55,626.6
626.55,626.8,626.55,626.55
626.55,626.65,626.5,626.6
626.55,626.85,626.5,626.8
626.8,626.9,626.8,626.85
626.9,627.0,626.85,627.0
626.95,627.0,626.95,627.0
626.95,627.0,626.95,627.0
627.0,627.0,626.95,626.95
626.95,627.2,626.95,627.1
627.1,627.2,626.6,626.85
626.75,627.0,626.6,627.0
626.95,627.2,626.95,627.05
627.05,627.25,626.7,626.8
627.1,627.1,627.0,627.05
627.05,627.05,627.0,627.05
627.0,627.05,626.8,626.85
626.85,626.85,626.55,626.55
626.55,627.25,626.55,627.2
627.1,627.2,626.8,627.0
626.8,627.25,626.8,627.2
627.2,627.4,627.0,627.25
627.2,627.4,627.2,627.35
627.3,627.7,627.3,627.6
627.5,627.7,627.3,627.5
627.45,627.5,627.3,627.45
627.5,627.8,627.45,627.8
627.75,627.9,627.75,627.8
627.75,627.9,627.75,627.8
627.75,628.0,627.75,628.0
627.95,628.3,627.95,628.15
628.3,628.3,628.0,628.2
628.05,628.25,627.55,627.55
627.55,627.7,627.4,627.4
627.4,627.55,627.2,627.4
627.55,627.6,626.95,627.05
627.1,627.15,627.1,627.15
627.1,627.15,627.1,627.15
627.15,627.7,627.15,627.7
627.65,627.7,627.6,627.7
627.65,627.7,627.5,627.55
627.6,627.6,627.15,627.15
627.3,627.3,627.1,627.1
627.15,627.3,627.1,627.3
627.15,627.3,627.15,627.15
627.2,627.3,627.15,627.2
627.15,627.25,627.15,627.2
627.2,627.35,627.15,627.35
627.35,627.4,627.3,627.4
627.4,627.4,627.3,627.35
627.3,627.4,627.3,627.35
627.35,627.7,627.35,627.65
627.6,627.95,627.55,627.7
627.65,627.7,627.65,627.65
627.55,627.55,627.3,627.3
627.4,627.45,627.2,627.2
627.2,627.25,627.1,627.1
627.15,627.2,627.0,627.0
626.9,626.95,626.7,626.95
627.0,627.2,626.9,627.05
627.05,627.6,627.05,627.6
627.55,628.5,627.5,628.25
628.15,628.25,628.0,628.1
628.05,628.85,628.05,628.85
628.65,629.0,628.5,628.75
628.65,628.8,628.4,628.5
628.25,628.5,628.2,628.25
628.25,628.4,628.25,628.4
628.35,628.8,628.35,628.7
628.7,628.75,628.55,628.7
628.7,628.8,628.6,628.75
628.75,628.9,628.6,628.9
628.8,628.95,628.8,628.85
628.8,629.4,628.8,629.25
629.5,629.5,629.05,629.2
629.15,629.5,629.05,629.2
629.2,629.3,629.0,629.15
629.1,629.15,628.55,628.75
628.6,628.8,628.6,628.75
628.75,628.85,628.75,628.75
628.8,629.0,628.8,628.9
628.9,629.5,628.9,629.4
629.3,629.5,629.0,629.15
629.15,629.45,629.15,629.3
629.3,629.5,629.0,629.5
629.35,629.4,628.95,629.0
628.95,629.0,628.8,628.8
628.9,628.9,628.5,628.7
628.5,628.7,628.5,628.55
628.5,628.6,627.7,627.95
628.0,628.5,628.0,628.45
628.45,628.5,627.95,628.15
628.15,628.15,627.8,627.95
627.95,628.0,627.85,627.85
627.85,627.95,627.85,627.9
627.9,628.0,627.9,627.95
628.0,628.25,627.85,627.85
627.85,628.0,627.8,627.95
627.95,628.0,627.75,627.8
627.9,628.0,627.85,627.95
627.95,628.0,627.95,628.0
628.0,628.0,627.95,628.0
627.95,628.0,627.5,627.55
627.55,628.0,627.55,628.0
627.95,628.0,627.85,627.95
627.9,627.95,627.5,627.65
627.5,628.0,627.5,627.95
627.95,628.0,627.9,627.95
627.95,628.0,627.9,628.0
628.0,628.4,627.95,628.3
628.25,628.4,628.05,628.05
628.05,628.15,628.05,628.1
628.25,628.4,628.15,628.2
628.0,628.35,628.0,628.25
628.25,628.25,628.0,628.1
628.1,628.1,627.9,627.9
627.9,627.95,627.55,627.55
627.7,627.8,627.5,627.6
627.6,627.7,627.5,627.5
627.5,627.7,627.45,627.55
627.45,627.6,627.45,627.5
627.55,627.55,627.45,627.5
627.45,628.2,627.45,628.2
628.25,628.25,627.65,628.0
628.0,628.15,627.7,628.1
628.0,628.25,628.0,628.1
628.05,628.35,628.05,628.35
628.35,628.35,628.05,628.1
628.05,628.1,628.05,628.1
628.1,628.3,628.1,628.3
628.2,628.25,628.15,628.2
628.2,628.25,628.15,628.2
628.2,628.25,628.2,628.25
628.25,628.25,628.15,628.25
628.2,628.25,628.15,628.15
628.15,628.2,628.15,628.2
628.15,628.2,628.0,628.05
628.15,628.15,628.05,628.15
628.1,628.15,628.1,628.1
628.1,628.25,628.1,628.25
628.2,628.35,628.2,628.3
628.25,628.3,628.2,628.25
628.2,628.25,628.2,628.25
628.2,628.35,628.2,628.35
628.3,628.4,628.3,628.4
628.45,628.45,628.0,628.35
628.3,628.45,628.3,628.35
628.35,628.45,628.35,628.4
628.45,628.45,628.4,628.4
628.4,628.6,628.4,628.55
628.55,628.75,628.55,628.6
628.75,628.8,628.6,628.8
628.75,628.85,628.75,628.75
628.75,628.85,628.75,628.85
628.8,628.8,628.5,628.5
628.5,628.55,628.45,628.45
628.5,628.55,628.4,628.4
628.4,628.4,628.0,628.1
628.0,628.1,627.9,627.9
627.85,628.0,627.6,627.7
627.7,627.9,627.7,627.8
627.8,628.0,627.7,628.0
628.0,628.0,627.8,627.95
627.8,627.95,627.8,627.85
627.85,627.9,627.75,627.8
627.7,627.85,627.7,627.8
627.75,627.85,627.75,627.8
627.8,627.9,627.8,627.9
627.9,628.0,627.9,627.95
627.95,628.0,627.95,628.0
627.95,628.0,627.6,627.65
627.65,627.8,627.05,627.65
627.5,627.6,627.4,627.55
627.45,627.45,627.2,627.4
627.4,627.55,627.4,627.5
627.5,627.55,627.45,627.5
627.45,627.5,627.45,627.5
627.45,627.6,627.45,627.45
627.45,627.6,627.45,627.55
627.55,627.85,627.5,627.5
627.5,627.55,627.05,627.1
627.1,627.2,627.05,627.15
627.15,627.2,627.05,627.15
627.15,627.15,626.5,626.8
626.8,627.0,626.8,627.0
626.9,627.15,626.85,627.15
627.05,627.25,627.05,627.25
627.25,627.25,627.2,627.25
627.2,628.0,627.05,628.0
627.8,628.0,627.35,628.0
627.75,628.0,627.45,627.55
627.5,627.85,627.5,627.75
627.65,627.95,627.65,627.95
627.9,627.95,627.75,627.85
627.8,627.9,627.55,627.8
627.7,627.9,627.5,627.6
627.6,627.7,627.05,627.25
627.25,627.7,627.25,627.6
627.6,627.65,627.45,627.45
627.6,627.6,627.3,627.35
627.3,627.4,627.3,627.4
627.4,627.7,627.4,627.65
627.6,627.7,627.25,627.25
627.25,627.4,627.25,627.3
627.3,627.35,627.2,627.2
627.2,627.45,627.0,627.35
627.35,627.6,627.35,627.45
627.3,627.3,627.1,627.3
627.2,627.5,627.2,627.35
627.4,627.45,627.35,627.4
627.35,627.5,627.1,627.3
627.3,627.5,627.25,627.3
627.3,627.95,627.3,627.95
627.85,627.85,627.3,627.6
627.55,627.6,627.55,627.55
627.6,627.6,627.55,627.55
627.55,627.65,627.35,627.4
627.4,627.4,627.3,627.35
627.35,627.4,627.3,627.35
627.35,627.35,627.3,627.3
627.3,627.35,627.3,627.35
627.3,627.9,627.3,627.9
627.9,627.9,627.5,627.55
627.55,627.7,627.5,627.6
627.6,627.7,627.6,627.65
627.7,627.7,627.65,627.65
627.65,627.7,627.5,627.65
627.65,627.65,627.6,627.65
627.6,627.65,627.1,627.1
627.05,627.3,627.0,627.0
626.9,627.0,626.5,626.95
627.0,627.0,626.85,627.0
626.85,627.1,626.8,627.05
627.05,627.3,626.75,626.9
627.0,627.5,626.9,627.5
627.45,627.55,627.45,627.5
627.55,627.75,627.55,627.75
627.7,627.8,627.7,627.75
627.75,627.9,627.75,627.9
627.9,627.95,627.75,627.95
627.95,628.0,627.75,628.0
628.0,628.0,627.3,627.45
627.4,627.85,627.4,627.85
627.8,628.0,627.8,627.85
627.85,627.95,627.4,627.5
627.55,627.75,627.35,627.5
627.4,627.5,627.2,627.5
627.45,627.5,626.7,626.85
626.85,627.1,626.7,627.1
627.1,627.25,627.05,627.25
627.25,627.5,627.25,627.5
627.45,627.5,626.55,626.85
626.65,627.0,626.3,627.0
626.75,627.0,626.7,627.0
627.0,627.0,626.5,626.85
626.75,626.85,626.75,626.85
626.85,627.45,626.85,627.35
627.3,627.5,627.3,627.4
627.4,627.5,627.4,627.5
627.5,627.6,627.3,627.3
627.3,627.5,627.0,627.2
627.15,627.2,626.8,626.8
626.8,626.95,626.75,626.75
626.75,626.85,626.15,626.3
626.4,626.8,626.3,626.5
626.3,626.5,626.0,626.05
626.15,626.2,625.1,625.1
625.0,625.35,625.0,625.3
625.2,625.75,625.15,625.45
625.45,625.75,625.25,625.7
625.6,625.95,625.25,625.95
625.9,625.9,625.4,625.4
625.4,626.0,625.35,625.95
625.95,625.95,625.25,625.55
625.65,625.9,625.4,625.8
625.8,626.0,625.8,626.0
626.0,626.3,626.0,626.25
626.3,626.75,626.3,626.75
626.5,626.85,626.5,626.55
626.55,626.65,626.1,626.25
626.25,626.55,626.25,626.45
626.4,626.9,626.4,626.85
626.85,627.0,626.75,626.8
626.85,627.3,626.8,627.1
627.0,627.2,627.0,627.2
627.15,627.3,627.15,627.25
627.25,627.3,627.25,627.25
627.1,627.1,626.5,626.65
626.55,627.0,626.55,626.95
626.9,627.0,626.9,626.9
626.9,627.15,626.9,627.15
627.1,627.25,627.05,627.25
627.2,627.2,626.4,626.6
626.8,626.9,626.5,626.9
626.85,627.1,626.85,627.0
627.05,627.2,627.05,627.15
627.15,627.3,627.15,627.3
627.3,627.4,626.7,626.7
626.65,627.2,626.65,627.1
627.1,627.4,627.1,627.4
627.25,627.4,627.25,627.4
627.35,627.5,627.35,627.5
627.5,627.5,626.9,627.15
627.0,627.15,626.4,626.4
626.15,626.4,626.0,626.0
626.0,626.0,625.8,626.0
625.9,626.0,625.9,626.0
625.95,626.0,625.95,626.0
625.95,626.0,625.95,626.0
625.25,625.3,625.25,625.25
625.35,625.35,625.05,625.15
625.15,625.15,625.0,625.05
625.05,625.25,625.05,625.15
