open,high,low,close
644.45,646.0,644.45,645.8
645.8,647.0,645.25,646.4
646.35,648.0,646.25,646.7
646.85,648.0,646.85,647.35
647.1,647.15,645.95,647.0
647.1,647.1,646.0,646.25
646.25,646.75,646.0,646.5
646.55,646.75,645.0,645.45
645.5,645.5,643.35,644.8
644.8,644.8,644.1,644.45
644.0,644.7,644.0,644.4
644.4,644.55,644.0,644.45
644.55,645.2,644.35,644.8
644.5,644.85,643.5,643.95
643.9,643.9,643.05,643.05
643.05,644.15,643.05,643.5
643.5,643.5,642.5,642.8
642.45,643.65,642.45,643.0
643.0,644.15,642.7,643.4
643.05,643.85,643.05,643.7
643.7,644.5,643.55,644.5
644.5,644.95,644.5,644.65
644.65,645.8,644.65,645.55
645.45,645.6,645.0,645.2
645.55,645.55,644.4,644.95
644.8,646.0,644.8,646.0
645.8,646.0,645.2,645.75
645.75,646.0,645.6,645.65
645.7,645.9,645.45,645.9
646.0,646.1,645.05,645.05
645.05,645.5,644.65,645.5
645.2,645.8,645.2,645.25
645.3,645.9,645.1,645.9
645.6,646.15,645.6,646.0
646.1,646.5,646.05,646.25
646.25,646.85,646.1,646.85
646.5,647.0,646.5,646.65
646.7,646.75,646.3,646.3
646.3,646.7,646.3,646.6
646.65,646.75,646.2,646.6
646.75,647.0,646.5,647.0
647.0,647.1,646.75,647.05
647.05,647.1,646.7,647.0
646.75,647.35,646.75,646.75
646.75,646.75,645.45,646.2
645.85,646.95,645.85,646.35
646.35,647.3,646.15,646.95
647.0,647.35,646.45,646.45
646.65,646.8,646.0,646.1
646.1,646.45,645.55,645.55
646.0,646.0,645.1,645.65
645.65,646.0,645.6,646.0
646.0,646.0,645.55,645.65
645.65,645.65,645.0,645.05
645.05,645.65,645.05,645.45
645.45,645.9,645.45,645.9
645.9,646.0,645.6,645.9
645.9,646.0,645.55,646.0
645.5,645.8,645.45,645.5
645.5,646.6,645.5,646.6
646.7,646.8,646.35,646.35
646.65,646.65,646.3,646.3
646.3,646.6,646.3,646.6
646.9,647.0,646.6,646.95
646.6,646.95,646.6,646.95
646.7,647.0,646.65,646.85
646.7,646.95,646.7,646.75
646.75,646.95,646.7,646.95
647.0,647.1,646.7,646.9
646.9,647.45,646.65,647.1
647.0,647.5,647.0,647.5
647.45,647.5,646.4,646.75
646.4,647.0,645.7,646.15
646.15,646.3,645.65,646.3
646.3,646.45,646.0,646.15
646.15,646.45,646.05,646.45
646.5,647.0,646.35,646.6
646.5,647.0,646.45,646.65
646.65,647.25,646.3,646.3
646.3,646.95,646.3,646.65
646.65,647.1,646.65,646.75
646.75,646.85,646.4,646.75
646.45,646.8,646.45,646.6
646.5,646.9,646.45,646.7
646.7,647.0,646.55,647.0
647.0,647.3,646.7,647.0
647.0,647.15,646.5,646.55
646.55,646.9,646.35,646.8
