open,high,low,close
114.0,114.15,113.9,114.15
114.15,114.6,114.1,114.6
114.7,114.7,114.5,114.7
114.75,114.85,114.75,114.8
114.75,114.85,114.7,114.7
114.75,114.95,114.7,114.85
114.95,115.25,114.9,115.1
115.1,115.1,115.0,115.0
115.0,115.4,115.0,115.2
115.1,115.3,115.0,115.15
115.15,115.25,115.05,115.15
115.2,115.2,114.5,114.5
114.55,114.6,114.4,114.55
114.6,114.6,114.4,114.5
114.45,114.55,114.4,114.5
114.5,114.6,114.25,114.25
114.2,114.3,113.95,114.05
114.05,114.2,114.05,114.1
114.1,114.1,113.95,114.1
114.1,114.25,114.0,114.05
114.0,114.05,113.75,113.95
114.0,114.0,113.8,113.85
113.85,114.0,113.85,113.95
114.0,114.2,114.0,114.1
114.15,114.25,113.95,114.0
114.1,114.25,114.0,114.25
114.2,114.4,114.2,114.4
114.4,114.45,114.35,114.4
114.35,114.35,114.1,114.2
114.1,114.2,114.05,114.1
114.05,114.05,113.9,114.0
114.0,114.05,113.75,113.75
113.85,113.85,113.75,113.8
113.8,113.85,113.75,113.75
113.8,113.9,113.7,113.75
113.65,113.95,113.5,113.95
113.95,113.95,113.75,113.75
113.75,113.8,113.65,113.75
113.75,113.85,113.7,113.85
113.85,114.0,113.8,113.95
114.0,114.0,113.9,113.95
114.0,114.05,113.9,113.95
113.95,113.95,113.85,113.85
113.9,113.9,113.8,113.85
113.85,113.95,113.8,113.95
113.9,114.0,113.9,113.95
114.0,114.0,113.9,114.0
113.95,114.05,113.95,113.95
114.0,114.0,113.85,113.85
113.85,113.85,113.65,113.65
113.65,113.75,113.5,113.75
113.7,113.85,113.7,113.8
113.8,113.8,113.7,113.8
113.8,113.8,113.7,113.75
113.7,113.75,113.5,113.5
113.55,113.8,113.55,113.7
113.8,113.95,113.8,113.95
113.95,114.0,113.8,113.9
113.95,113.95,113.8,113.9
113.8,113.9,113.8,113.85
113.85,113.9,113.8,113.85
113.9,113.9,113.8,113.9
113.85,113.95,113.85,113.95
113.9,113.95,113.85,113.95
113.95,113.95,113.85,113.9
113.85,113.9,113.85,113.85
113.9,114.0,113.85,114.0
114.0,114.0,113.9,114.0
113.9,114.0,113.9,114.0
114.0,114.0,113.85,113.95
113.95,114.0,113.9,113.95
114.0,114.0,113.85,113.85
113.8,113.85,113.65,113.75
113.75,113.75,113.7,113.7
113.75,113.8,113.7,113.7
113.8,113.8,113.7,113.75
113.8,113.8,113.75,113.8
113.8,113.85,113.75,113.8
113.8,113.85,113.8,113.8
113.8,113.85,113.8,113.85
113.85,113.9,113.8,113.85
113.9,113.9,113.75,113.75
113.8,113.85,113.7,113.75
113.75,113.8,113.7,113.75
113.75,113.75,113.6,113.7
113.7,113.7,113.6,113.65
113.7,113.7,113.65,113.65
113.7,113.7,113.65,113.65
113.65,113.7,113.6,113.65
113.65,113.65,113.55,113.6
113.6,113.65,113.55,113.6
113.6,113.6,113.55,113.6
113.65,113.65,113.55,113.6
113.65,113.65,113.6,113.65
113.6,113.65,113.6,113.6
113.6,113.65,113.6,113.65
113.65,113.65,113.6,113.6
113.6,113.7,113.6,113.65
113.7,113.85,113.65,113.85
113.85,113.95,113.85,113.9
113.9,113.95,113.85,113.9
113.9,113.95,113.85,113.9
113.9,113.95,113.8,113.95
113.95,113.95,113.8,113.85
113.85,113.9,113.8,113.9
113.8,113.9,113.8,113.9
113.9,113.9,113.85,113.9
113.85,113.9,113.85,113.85
113.85,113.95,113.8,113.95
113.95,113.95,113.85,113.95
113.95,113.95,113.85,113.9
113.9,113.95,113.85,113.85
113.95,114.0,113.9,113.95
113.95,114.05,113.95,114.05
114.05,114.15,114.05,114.15
114.15,114.2,114.1,114.2
114.2,114.2,114.05,114.1
114.1,114.15,114.1,114.15
114.1,114.15,114.0,114.0
114.1,114.1,114.0,114.05
114.0,114.05,113.85,113.9
