open,high,low,close
512.0,512.0,511.8,512.0
512.0,512.0,511.6,511.75
511.6,512.25,511.6,512.25
512.25,512.5,512.1,512.3
512.35,512.4,511.6,511.65
511.8,512.0,511.6,512.0
512.25,512.45,512.1,512.35
512.35,512.4,512.15,512.3
512.25,512.3,511.9,511.9
512.0,512.8,512.0,512.8
512.8,512.95,512.55,512.7
512.6,512.9,512.55,512.9
512.85,513.25,512.85,513.25
513.2,513.2,512.85,513.1
513.0,513.0,512.5,512.7
512.5,512.9,512.5,512.75
512.75,513.5,512.75,513.45
513.6,513.6,512.65,513.0
513.0,513.0,512.6,512.6
512.6,512.6,511.95,511.95
512.0,512.0,511.3,511.3
511.25,511.25,510.15,510.55
510.7,511.65,510.7,511.1
511.3,511.55,511.15,511.4
511.45,512.5,511.45,512.5
512.5,512.85,512.45,512.7
512.75,513.0,512.7,512.95
512.9,513.3,512.7,513.2
513.1,513.7,513.05,513.5
513.5,513.5,513.0,513.15
513.15,513.75,513.15,513.65
513.8,514.25,513.6,514.15
514.3,514.9,514.05,514.9
514.8,514.9,514.45,514.45
514.35,515.05,514.35,515.0
515.1,515.8,514.95,515.4
515.5,516.45,515.3,516.4
516.25,516.55,516.25,516.5
516.55,516.9,516.5,516.7
516.7,517.0,516.5,517.0
516.95,517.75,516.95,517.4
516.85,517.45,516.8,516.8
516.5,516.7,516.05,516.15
516.05,516.6,516.0,516.6
516.6,516.95,516.5,516.7
516.9,516.95,515.85,515.85
516.1,516.25,515.95,516.2
516.2,516.3,515.95,516.15
516.15,516.7,516.1,516.7
516.85,516.95,516.6,516.8
516.8,516.95,516.6,516.9
516.9,517.35,516.75,517.25
517.2,517.2,516.8,517.15
517.1,517.3,517.0,517.05
517.05,517.15,517.0,517.1
516.85,517.1,516.8,516.85
517.0,517.0,516.55,516.55
516.7,516.7,516.3,516.6
516.45,516.7,516.3,516.5
516.4,516.5,516.2,516.2
516.4,516.45,515.5,515.55
515.55,515.75,515.25,515.65
515.65,515.95,515.5,515.7
515.55,515.7,515.35,515.4
515.7,515.7,515.3,515.45
515.4,515.5,515.25,515.4
515.4,515.4,515.0,515.0
515.05,515.2,514.8,514.8
514.75,514.75,514.25,514.3
514.1,515.25,514.0,515.0
515.25,515.3,515.0,515.25
515.25,515.25,515.0,515.15
515.0,515.5,514.9,515.5
515.5,516.1,515.4,516.0
516.25,516.25,515.7,516.0
516.05,516.05,515.7,516.0
516.05,516.05,515.5,515.5
515.7,515.8,515.3,515.5
515.75,515.8,515.0,515.2
515.35,515.4,515.15,515.25
515.2,515.7,515.0,515.7
515.55,516.0,515.55,515.9
515.9,515.95,515.55,515.7
515.7,515.85,515.45,515.7
515.85,515.95,515.7,515.95
516.0,516.1,515.95,516.0
516.05,516.05,515.5,515.55
515.5,515.5,515.4,515.45
515.4,515.95,515.4,515.75
515.85,515.9,515.5,515.5
515.5,515.65,515.2,515.35
515.5,515.5,515.3,515.45
515.5,515.5,515.3,515.5
515.35,515.5,515.3,515.45
515.5,515.5,515.3,515.3
515.3,515.45,515.3,515.45
515.45,515.45,515.25,515.35
515.65,515.9,515.55,515.65
515.85,516.25,515.65,516.25
516.25,516.4,516.1,516.3
516.25,516.45,516.1,516.45
516.2,516.4,516.1,516.4
516.4,516.6,516.2,516.45
516.45,516.45,516.4,516.4
516.4,516.8,516.4,516.55
516.45,516.55,516.4,516.45
516.45,516.75,516.4,516.7
516.7,516.9,516.5,516.9
516.95,517.2,516.85,517.05
517.25,517.45,517.0,517.0
517.0,517.2,516.5,516.85
516.75,517.0,516.65,516.9
516.85,517.0,516.75,516.8
