open,high,low,close
509.5,509.7,509.25,509.6
509.6,510.0,509.55,509.7
509.7,509.8,509.3,509.5
509.5,509.7,509.3,509.4
509.45,509.55,508.8,508.95
508.9,508.9,508.4,508.75
508.5,509.25,508.5,509.0
509.0,509.15,508.8,509.05
509.0,509.35,508.9,509.35
509.25,509.9,509.1,509.7
509.9,509.9,509.4,509.5
509.5,509.8,509.45,509.7
509.7,510.7,509.7,510.55
510.75,510.8,510.25,510.5
510.75,510.85,510.5,510.65
510.7,510.95,510.6,510.6
510.7,511.0,510.7,510.8
510.8,510.85,510.55,510.65
510.6,510.75,510.4,510.5
510.5,510.5,510.25,510.45
510.45,510.65,510.2,510.25
510.4,510.4,510.05,510.1
510.2,510.2,509.8,510.0
509.8,510.0,509.45,509.5
509.5,509.55,509.45,509.5
509.5,509.8,509.45,509.5
509.5,509.95,509.45,509.8
509.9,509.9,509.55,509.55
509.65,509.65,509.45,509.5
509.55,509.65,509.45,509.65
509.6,509.95,509.6,509.65
509.65,509.85,509.65,509.7
509.65,509.8,509.65,509.7
509.7,509.75,509.6,509.75
509.75,509.75,509.5,509.5
509.5,509.65,509.5,509.5
509.5,509.5,509.4,509.45
509.45,509.5,509.3,509.4
509.4,509.5,509.0,509.05
509.05,509.2,509.0,509.2
509.15,509.25,509.0,509.0
509.0,509.05,508.8,508.85
508.85,509.0,508.8,508.9
508.8,509.05,508.8,508.9
508.85,509.0,508.85,508.9
509.0,509.2,508.9,509.1
509.1,509.1,508.85,509.0
508.95,509.0,508.85,509.0
509.0,509.2,508.9,509.15
509.15,509.3,509.1,509.15
509.15,509.5,509.1,509.2
509.25,509.3,509.2,509.3
509.25,509.5,509.25,509.35
509.35,509.5,509.35,509.4
509.4,509.5,509.4,509.45
509.5,509.5,509.15,509.15
509.15,509.3,509.0,509.05
509.0,509.05,508.9,508.9
508.9,509.35,508.9,509.1
509.1,509.4,509.0,509.0
509.15,509.2,508.6,508.6
508.6,508.75,508.55,508.65
508.65,509.0,508.65,508.8
508.8,508.95,508.75,508.8
508.8,508.9,508.8,508.9
508.95,509.1,508.9,508.95
508.95,509.05,508.8,509.0
509.0,509.0,508.85,508.85
508.85,509.05,508.85,509.0
509.0,509.3,509.0,509.1
509.1,509.2,509.05,509.05
509.05,509.25,509.05,509.15
509.15,509.3,509.1,509.25
509.1,509.2,509.05,509.1
509.1,509.2,509.05,509.15
509.05,509.15,509.0,509.0
509.0,509.3,509.0,509.15
509.25,509.3,509.15,509.2
509.15,509.35,509.15,509.35
509.25,509.5,509.25,509.3
509.3,509.4,509.2,509.3
509.3,509.45,509.3,509.3
509.3,509.5,509.25,509.3
509.3,509.5,509.3,509.45
509.45,509.5,509.4,509.45
509.4,509.5,509.4,509.5
509.45,509.45,509.2,509.2
509.25,509.3,509.15,509.25
509.2,509.3,509.15,509.25
509.25,509.3,509.1,509.25
509.1,509.3,509.1,509.3
509.5,509.5,509.3,509.4
509.3,509.4,509.3,509.3
509.3,509.45,509.25,509.4
509.4,509.45,509.35,509.35
509.4,509.5,509.35,509.4
509.4,509.5,509.35,509.4
509.4,509.5,509.3,509.5
509.5,509.5,509.3,509.35
509.35,509.45,509.35,509.4
509.4,509.45,509.2,509.35
509.3,509.3,509.2,509.2
509.25,509.3,509.1,509.25
509.25,509.3,509.25,509.25
509.25,509.3,509.0,509.0
509.0,509.1,508.75,509.0
509.2,509.4,509.15,509.4
509.4,509.4,509.15,509.15
509.15,509.4,509.15,509.25
509.25,509.25,509.15,509.15
509.15,509.2,509.1,509.1
509.1,509.15,509.0,509.0
509.0,509.1,509.0,509.0
509.0,509.1,509.0,509.0
509.05,509.1,508.8,509.0
509.0,509.15,508.9,509.0
509.0,509.15,509.0,509.05
509.05,509.2,509.05,509.1
509.1,509.2,509.0,509.0
508.9,509.1,508.9,509.0
509.0,509.2,509.0,509.1
509.2,509.2,509.1,509.15
509.2,509.25,509.1,509.25
509.3,509.3,509.15,509.15
509.15,509.35,509.15,509.3
509.3,509.4,509.2,509.2
509.2,509.35,509.2,509.35
509.25,509.4,509.2,509.35
509.35,509.4,509.25,509.25
509.25,509.35,509.2,509.2
509.2,509.25,509.2,509.2
509.25,509.25,509.2,509.2
509.2,509.4,509.2,509.25
509.25,509.3,509.2,509.2
509.35,509.35,509.2,509.2
509.2,509.3,509.0,509.1
509.0,509.1,509.0,509.0
509.0,509.1,509.0,509.0
509.05,509.2,509.0,509.0
509.3,509.3,509.1,509.15
509.2,509.35,509.05,509.2
509.0,509.2,509.0,509.15
509.15,509.25,509.1,509.25
509.25,509.45,509.2,509.35
509.35,509.45,509.25,509.35
509.35,509.45,509.3,509.4
509.4,509.45,509.3,509.3
509.3,509.45,509.3,509.4
509.4,509.5,509.35,509.45
509.45,509.5,509.35,509.35
509.4,509.5,509.35,509.35
509.35,509.5,509.35,509.5
509.35,509.85,509.35,509.6
509.6,509.6,509.2,509.2
509.25,509.35,509.2,509.25
509.25,509.35,509.25,509.3
509.3,509.3,509.1,509.15
509.2,509.35,509.2,509.25
509.3,509.4,509.3,509.3
509.3,509.35,509.1,509.15
509.2,509.25,509.05,509.15
509.15,509.15,508.8,508.9
508.8,508.95,508.75,508.9
508.85,509.25,508.75,509.15
509.15,509.15,508.95,509.05
509.0,509.05,508.85,509.0
509.0,509.0,508.85,508.9
508.9,509.0,508.85,508.85
508.9,509.0,508.85,508.9
508.9,509.0,508.9,509.0
508.85,509.05,508.85,509.0
509.0,509.0,508.85,509.0
509.0,509.05,508.85,508.95
508.95,509.05,508.85,508.85
509.0,509.0,508.9,508.9
508.9,508.9,508.85,508.85
508.9,508.9,508.8,508.9
508.9,508.9,508.8,508.8
508.8,509.1,508.8,509.1
509.05,509.15,508.95,508.95
508.95,509.0,508.85,508.95
508.9,509.0,508.85,508.95
508.9,509.25,508.9,509.2
509.2,509.25,509.05,509.05
509.05,509.2,509.05,509.1
509.1,509.35,509.1,509.2
509.2,509.3,509.1,509.15
509.15,509.25,509.1,509.2
509.2,509.25,508.95,509.0
509.0,509.0,508.9,509.0
508.9,509.0,508.9,509.0
