open,high,low,close
101.85,102.15,101.8,102.15
102.05,102.6,102.05,102.6
102.55,102.65,102.45,102.6
102.55,102.65,102.5,102.65
102.55,102.65,102.45,102.6
102.55,102.8,102.55,102.8
102.8,103.0,102.75,102.95
102.95,102.95,102.7,102.8
102.85,102.9,102.65,102.85
102.85,103.0,102.75,102.9
102.9,103.05,102.85,102.9
102.85,102.9,102.7,102.75
102.75,102.95,102.75,102.85
102.85,103.0,102.85,102.9
102.95,102.95,102.65,102.7
102.75,102.8,102.65,102.75
102.65,102.9,102.55,102.9
102.9,102.9,102.75,102.8
102.85,102.85,102.65,102.7
102.75,102.95,102.75,102.9
102.8,102.9,102.75,102.9
102.95,102.95,102.85,102.95
102.9,103.0,102.9,103.0
103.0,103.2,103.0,103.15
103.1,103.35,103.0,103.35
103.35,103.65,103.3,103.65
103.65,103.65,103.45,103.5
103.55,103.55,103.25,103.3
103.25,103.35,103.15,103.35
103.35,103.35,103.0,103.0
103.05,103.25,102.9,103.15
103.25,103.3,103.1,103.1
103.15,103.25,103.1,103.2
103.15,103.35,103.15,103.35
103.25,103.35,103.15,103.15
103.15,103.25,103.05,103.15
103.2,103.2,103.0,103.05
103.0,103.05,102.95,102.95
103.0,103.0,102.95,103.0
103.0,103.0,102.8,102.85
102.85,103.0,102.85,102.9
102.9,102.95,102.8,102.9
102.85,102.9,102.7,102.8
102.7,102.8,102.7,102.75
102.75,102.8,102.7,102.7
102.7,102.85,102.65,102.8
102.85,102.95,102.75,102.95
102.95,102.95,102.55,102.65
102.6,102.65,102.5,102.55
102.5,102.6,102.45,102.45
102.4,102.45,102.15,102.3
102.3,102.35,102.25,102.35
102.3,102.3,102.2,102.25
102.2,102.25,102.1,102.2
102.2,102.3,102.15,102.3
102.2,102.5,102.2,102.4
102.45,102.5,102.4,102.45
102.45,102.45,102.2,102.2
102.25,102.25,102.05,102.1
102.1,102.3,102.1,102.2
102.2,102.3,102.2,102.2
102.15,102.3,102.15,102.2
102.2,102.25,102.15,102.25
102.15,102.35,102.15,102.3
102.3,102.35,102.15,102.25
102.2,102.3,102.2,102.3
102.25,102.4,102.25,102.4
102.35,102.4,102.3,102.4
102.4,102.4,102.3,102.3
102.35,102.55,102.3,102.5
102.5,102.55,102.35,102.4
102.4,102.4,102.15,102.15
102.2,102.2,102.05,102.15
102.15,102.2,102.1,102.15
102.2,102.25,102.15,102.25
102.2,102.3,102.2,102.3
102.25,102.3,102.2,102.25
102.2,102.25,102.1,102.2
102.2,102.25,102.1,102.1
102.1,102.2,102.1,102.2
102.2,102.2,102.15,102.2
102.2,102.25,102.15,102.25
102.2,102.25,102.15,102.2
102.2,102.25,102.15,102.2
102.2,102.2,102.15,102.2
102.2,102.2,102.1,102.1
102.1,102.1,102.0,102.05
102.0,102.1,102.0,102.1
102.05,102.1,102.0,102.05
102.05,102.05,101.9,102.05
102.05,102.05,102.0,102.0
102.05,102.1,102.0,102.1
102.1,102.1,102.0,102.05
102.05,102.1,102.0,102.1
102.1,102.1,101.95,102.0
101.95,102.0,101.9,102.0
101.95,102.0,101.9,101.95
102.0,102.2,101.95,102.2
102.15,102.2,102.05,102.2
102.2,102.3,102.2,102.3
102.3,102.35,102.25,102.3
102.3,102.35,102.25,102.3
102.35,102.35,102.15,102.3
102.3,102.3,102.2,102.25
102.25,102.25,102.05,102.15
102.15,102.4,102.15,102.4
102.4,102.55,102.35,102.45
102.35,102.5,102.3,102.45
102.5,102.5,102.35,102.4
102.5,102.55,102.4,102.55
102.55,102.65,102.45,102.55
102.6,102.7,102.5,102.6
102.65,102.7,102.6,102.6
102.65,102.65,102.6,102.65
102.65,102.65,102.55,102.55
102.6,102.6,102.5,102.55
102.55,102.55,102.5,102.5
102.55,102.6,102.4,102.4
102.4,102.4,102.3,102.35
102.35,102.35,102.15,102.15
102.1,102.25,102.0,102.05
102.05,102.15,102.05,102.15
102.1,102.15,102.05,102.05
102.05,102.15,102.05,102.1
102.1,102.2,102.1,102.2
102.2,102.2,102.05,102.1
102.1,102.1,102.05,102.05
102.1,102.15,102.05,102.1
102.1,102.15,102.05,102.1
102.05,102.15,102.05,102.15
102.15,102.2,102.1,102.15
102.2,102.5,102.15,102.4
102.45,102.55,102.35,102.5
102.45,102.45,102.3,102.35
102.35,102.4,102.3,102.4
102.35,102.6,102.35,102.55
102.5,102.55,102.5,102.55
102.5,102.55,102.35,102.35
102.45,102.45,102.35,102.45
102.45,102.5,102.4,102.45
102.5,102.5,102.4,102.45
102.4,102.5,102.4,102.4
102.4,102.5,102.4,102.5
102.45,102.45,102.35,102.45
102.4,102.4,102.35,102.4
102.4,102.5,102.35,102.5
102.5,102.6,102.45,102.6
102.55,102.6,102.5,102.55
102.55,102.65,102.55,102.55
102.65,102.65,102.5,102.5
102.5,102.55,102.45,102.5
102.55,102.55,102.5,102.5
102.55,102.75,102.45,102.6
102.7,102.7,102.55,102.6
102.6,102.6,102.45,102.5
102.5,102.5,102.45,102.5
102.5,102.5,102.4,102.45
102.4,102.45,102.4,102.4
102.45,102.45,102.3,102.35
102.35,102.35,102.2,102.3
102.3,102.35,102.25,102.35
102.35,102.35,102.25,102.35
102.35,102.35,102.25,102.3
102.25,102.35,102.25,102.35
102.35,102.35,102.25,102.35
102.35,102.35,102.15,102.15
102.2,102.25,102.05,102.1
102.05,102.2,102.05,102.2
102.15,102.25,102.15,102.25
102.25,102.25,102.15,102.25
102.25,102.25,102.1,102.15
102.15,102.25,102.1,102.25
102.2,102.25,102.15,102.15
102.15,102.25,102.05,102.1
102.05,102.1,102.0,102.1
102.05,102.15,102.05,102.1
102.1,102.15,102.1,102.1
102.1,102.2,102.1,102.2
102.15,102.15,102.1,102.1
102.1,102.15,102.05,102.05
102.05,102.1,102.0,102.05
102.05,102.1,102.0,102.0
102.0,102.1,102.0,102.0
102.0,102.05,102.0,102.05
102.05,102.05,101.9,101.95
101.95,102.0,101.9,102.0
102.0,102.05,101.95,102.0
102.05,102.05,101.95,102.05
102.05,102.05,101.95,102.0
102.0,102.0,101.9,102.0
101.9,101.95,101.9,101.95
101.95,102.0,101.9,102.0
102.0,102.0,101.95,101.95
101.95,102.0,101.9,101.9
101.9,101.95,101.9,101.9
101.9,102.0,101.9,102.0
101.95,102.0,101.9,102.0
101.95,102.0,101.9,101.95
101.95,102.15,101.95,102.1
102.1,102.15,102.05,102.15
102.15,102.15,102.0,102.05
102.0,102.05,102.0,102.05
102.0,102.1,102.0,102.1
102.05,102.1,101.9,101.95
101.9,102.0,101.9,101.95
102.0,102.0,101.95,102.0
102.0,102.0,101.95,101.95
102.0,102.05,102.0,102.0
102.0,102.05,102.0,102.05
102.05,102.05,101.95,102.05
102.05,102.05,101.95,102.0
101.95,102.0,101.95,102.0
101.95,102.05,101.95,102.05
102.05,102.05,101.9,102.0
102.0,102.0,101.95,102.0
102.0,102.0,101.95,102.0
101.95,102.0,101.95,102.0
102.0,102.1,101.95,102.05
102.1,102.1,102.0,102.05
102.0,102.1,102.0,102.05
102.05,102.1,102.05,102.05
102.1,102.1,102.0,102.0
102.05,102.1,102.0,102.1
102.1,102.1,102.0,102.1
102.1,102.1,102.0,102.1
102.1,102.1,102.0,102.05
102.1,102.1,102.05,102.1
102.1,102.1,102.05,102.1
102.1,102.15,102.05,102.1
102.1,102.15,102.05,102.1
102.15,102.15,102.05,102.1
102.15,102.15,102.0,102.05
102.1,102.1,102.0,102.0
102.0,102.05,102.0,102.05
102.05,102.1,102.0,102.05
102.0,102.1,102.0,102.05
102.05,102.1,102.0,102.05
102.05,102.1,102.0,102.1
102.05,102.1,102.0,102.1
102.1,102.1,102.0,102.05
102.0,102.1,102.0,102.1
102.0,102.1,102.0,102.1
102.0,102.1,102.0,102.05
102.0,102.1,102.0,102.1
102.05,102.1,102.05,102.1
102.1,102.1,102.05,102.1
102.1,102.1,102.05,102.1
102.1,102.2,102.05,102.2
102.2,102.35,102.2,102.25
102.25,102.3,102.2,102.25
102.25,102.35,102.25,102.3
102.3,102.4,102.25,102.35
102.35,102.4,102.3,102.3
102.4,102.4,102.3,102.3
102.3,102.4,102.3,102.4
102.3,102.4,102.3,102.3
102.3,102.35,102.3,102.3
