open,high,low,close
317.35,317.35,317.2,317.2
317.2,317.4,316.6,316.9
316.7,316.7,315.75,315.95
315.75,316.55,315.55,316.55
316.5,316.55,315.8,316.0
315.8,316.0,315.6,315.65
315.7,316.0,315.5,315.75
315.75,316.15,315.75,316.05
316.0,316.0,315.7,315.85
315.75,316.45,315.75,316.45
316.5,317.0,316.35,316.35
316.0,316.3,316.0,316.15
316.3,316.4,316.15,316.3
316.3,316.9,316.3,316.85
316.95,317.0,316.7,316.85
316.8,317.0,316.55,317.0
316.8,317.35,316.8,317.3
317.2,317.35,316.75,317.2
317.2,317.25,316.85,316.85
316.8,317.2,316.5,316.55
316.5,316.55,316.0,316.15
316.2,316.2,315.65,316.0
315.95,316.15,315.85,316.1
316.25,316.45,315.9,315.9
315.9,315.95,315.0,315.15
315.25,315.6,315.0,315.5
315.5,315.95,315.5,315.75
315.95,315.95,315.5,315.8
315.95,316.2,315.8,316.2
316.2,316.2,315.45,315.5
315.5,316.4,315.5,316.25
316.3,316.6,316.2,316.5
316.45,316.5,316.0,316.0
316.1,316.35,316.0,316.35
316.35,316.35,316.2,316.35
316.3,316.4,316.05,316.15
316.2,316.4,316.2,316.4
316.35,316.7,316.05,316.35
316.3,316.7,316.3,316.65
316.65,316.95,316.55,316.65
316.75,317.1,316.7,317.1
317.1,317.2,317.0,317.15
317.15,317.4,317.15,317.2
317.25,317.3,317.0,317.0
317.1,317.2,316.95,317.2
317.2,317.2,317.0,317.2
317.15,317.2,317.0,317.2
317.15,317.2,316.8,316.9
316.9,317.9,316.8,317.7
317.7,318.2,317.7,318.15
318.0,318.15,317.8,318.1
318.05,318.1,317.5,317.65
317.65,317.95,317.6,317.9
317.75,318.05,317.75,318.0
317.9,318.0,317.8,317.9
317.85,317.95,317.75,317.9
317.9,318.35,317.9,318.3
318.3,318.5,317.95,318.2
318.2,318.3,318.15,318.15
318.25,318.3,318.05,318.3
318.3,318.3,317.55,317.6
317.6,318.0,317.5,318.0
317.95,318.0,317.9,318.0
318.0,318.2,318.0,318.2
318.2,318.2,317.85,317.9
317.9,317.95,317.7,317.9
317.9,317.9,317.3,317.3
317.2,317.3,317.0,317.1
317.1,317.35,317.05,317.25
317.3,317.5,317.1,317.1
317.2,317.2,316.4,316.85
316.85,317.55,316.85,317.55
317.4,317.85,317.4,317.85
317.9,317.9,317.6,317.6
317.75,317.85,317.7,317.8
317.8,317.8,317.5,317.5
317.6,317.65,317.5,317.5
317.6,317.95,317.5,317.6
317.65,317.8,317.55,317.7
317.75,317.8,317.6,317.8
317.8,318.6,317.65,318.4
318.5,318.5,317.55,317.6
317.6,317.75,317.3,317.3
317.35,317.35,317.0,317.1
317.15,317.65,317.1,317.5
317.5,317.7,317.4,317.6
317.6,317.65,317.35,317.35
317.5,317.5,317.3,317.5
317.45,317.5,317.35,317.4
317.45,317.6,317.4,317.5
317.55,317.6,316.8,316.8
316.8,317.0,316.6,316.95
316.95,317.05,316.8,316.85
316.95,317.0,316.8,316.95
317.0,317.1,316.8,316.8
316.8,316.8,316.0,316.15
316.2,316.25,315.85,315.85
315.95,316.15,315.7,316.15
316.05,316.2,316.0,316.05
316.1,316.2,316.05,316.1
316.1,316.2,315.85,315.9
315.9,316.0,315.5,315.55
315.55,315.65,315.3,315.65
315.6,315.6,315.05,315.05
315.2,315.55,315.05,315.55
315.25,315.6,315.15,315.45
315.25,315.5,315.2,315.25
315.25,315.35,315.15,315.3
315.25,315.35,315.2,315.3
315.3,315.45,315.1,315.3
315.3,315.5,315.0,315.15
315.1,315.35,315.05,315.35
315.3,315.45,315.2,315.3
315.25,315.3,315.0,315.1
315.25,315.25,314.15,314.2
314.4,314.7,314.05,314.7
314.75,314.75,314.5,314.65
314.65,314.7,314.25,314.35
314.4,314.95,314.4,314.95
314.8,315.0,314.6,314.8
314.8,314.8,314.55,314.7
314.6,314.9,314.55,314.8
314.75,314.8,314.5,314.6
314.6,314.7,314.45,314.6
314.6,314.6,314.3,314.4
314.3,314.45,314.3,314.4
314.3,314.3,314.1,314.2
314.2,314.4,314.1,314.3
314.35,314.35,313.65,313.8
313.75,313.85,313.5,313.7
313.7,314.4,313.65,314.3
314.4,314.7,314.25,314.7
314.8,314.85,314.7,314.85
314.75,314.8,314.5,314.5
314.65,314.95,314.55,314.8
314.95,315.0,314.6,314.8
314.85,314.85,314.6,314.65
314.65,314.75,314.1,314.35
314.2,314.35,314.05,314.2
314.05,314.45,314.05,314.45
314.4,314.4,314.1,314.3
314.3,314.35,314.2,314.2
314.25,314.25,314.05,314.2
314.1,314.3,313.6,313.7
313.6,314.05,313.5,314.05
314.2,314.6,314.1,314.6
314.5,314.7,314.35,314.5
314.5,314.8,314.5,314.7
314.65,314.75,314.5,314.5
314.65,314.8,314.6,314.75
314.75,315.15,314.65,315.05
314.9,315.05,314.75,314.95
314.95,315.0,314.8,314.95
