open,high,low,close
100.85,101.0,100.75,101.0
101.1,101.45,101.1,101.4
101.35,101.4,101.2,101.35
101.4,101.75,101.4,101.7
101.75,101.8,101.65,101.65
101.65,101.95,101.6,101.95
101.9,102.1,101.85,101.95
102.0,102.0,101.85,101.9
101.9,101.95,101.85,101.9
101.85,101.85,101.6,101.7
101.6,101.7,101.6,101.65
101.6,101.65,101.5,101.5
101.5,101.65,101.5,101.6
101.55,101.6,101.4,101.5
101.5,101.5,101.4,101.45
101.45,101.55,101.25,101.35
101.25,101.35,101.1,101.2
101.2,101.4,101.15,101.25
101.2,101.35,101.15,101.35
101.25,101.35,101.25,101.25
101.2,101.3,101.1,101.15
101.2,101.25,101.1,101.1
101.15,101.3,101.1,101.3
101.2,101.35,101.2,101.25
101.3,101.3,100.95,101.1
101.1,101.3,101.1,101.3
101.3,101.35,101.25,101.3
101.3,101.4,101.3,101.35
101.35,101.35,101.15,101.25
101.3,101.3,101.2,101.2
101.2,101.2,101.1,101.15
101.15,101.2,100.9,100.9
101.0,101.0,100.9,101.0
100.95,101.0,100.9,100.9
100.95,101.0,100.9,100.9
100.85,100.95,100.75,100.85
100.85,100.95,100.75,100.75
100.7,100.9,100.7,100.9
100.9,100.95,100.8,100.95
100.9,101.1,100.9,101.0
101.0,101.1,101.0,101.05
101.05,101.05,100.95,101.05
101.05,101.05,100.9,100.9
100.95,100.95,100.9,100.95
100.9,100.95,100.9,100.9
100.9,101.05,100.9,100.95
100.95,101.05,100.9,101.0
100.95,101.2,100.95,101.2
101.2,101.2,101.0,101.0
101.05,101.05,101.0,101.0
101.05,101.05,100.9,101.05
101.0,101.05,100.95,101.05
101.0,101.0,100.95,101.0
100.95,100.95,100.9,100.95
100.95,100.95,100.55,100.55
100.65,100.95,100.55,100.95
100.9,100.9,100.8,100.8
100.8,100.85,100.8,100.85
100.8,100.85,100.65,100.65
100.7,100.85,100.65,100.85
100.75,100.85,100.75,100.75
100.8,100.8,100.7,100.8
100.7,100.8,100.7,100.75
100.75,100.85,100.75,100.75
100.85,100.85,100.75,100.8
100.75,100.85,100.75,100.85
100.9,100.95,100.85,100.95
100.9,100.95,100.85,100.85
100.85,100.95,100.85,100.9
100.95,100.95,100.85,100.85
100.85,100.9,100.85,100.9
100.9,100.9,100.8,100.85
100.8,100.85,100.75,100.75
100.75,100.85,100.75,100.8
100.9,100.9,100.8,100.8
100.9,100.9,100.85,100.85
100.85,100.95,100.85,100.95
100.95,101.05,100.9,101.05
101.0,101.15,100.95,101.1
101.1,101.2,101.1,101.15
101.15,101.2,101.1,101.1
101.2,101.2,101.1,101.15
101.1,101.2,101.1,101.15
101.15,101.2,101.15,101.2
101.1,101.2,101.1,101.15
101.2,101.2,101.1,101.15
101.1,101.15,101.1,101.1
101.1,101.15,101.1,101.1
101.15,101.15,101.1,101.1
101.1,101.1,101.0,101.05
101.05,101.15,101.05,101.1
101.15,101.15,101.1,101.15
101.15,101.15,101.1,101.1
101.1,101.2,101.1,101.15
101.1,101.15,101.1,101.15
101.15,101.15,101.0,101.1
101.1,101.1,101.0,101.1
101.1,101.1,101.0,101.1
101.05,101.1,101.05,101.1
101.1,101.15,101.1,101.15
101.15,101.15,101.1,101.15
101.15,101.15,101.1,101.15
101.1,101.15,101.1,101.1
101.15,101.15,101.1,101.1
101.1,101.15,101.05,101.1
101.1,101.15,101.1,101.15
101.1,101.15,101.05,101.15
101.1,101.15,101.05,101.1
101.1,101.1,101.0,101.05
101.05,101.1,101.05,101.1
101.05,101.15,101.05,101.1
101.1,101.15,101.05,101.15
101.15,101.15,101.1,101.15
101.1,101.15,101.05,101.15
101.15,101.15,101.1,101.15
101.1,101.2,101.1,101.15
101.15,101.2,101.1,101.15
101.15,101.15,101.1,101.15
101.1,101.15,101.1,101.15
101.15,101.15,100.95,101.0
101.0,101.0,100.9,100.9
100.95,100.95,100.85,100.85
100.9,100.9,100.8,100.85
100.8,100.85,100.8,100.85
100.85,100.85,100.8,100.8
100.85,100.85,100.8,100.8
100.8,100.9,100.8,100.9
100.9,101.1,100.85,101.1
101.1,101.15,100.9,100.9
100.9,101.0,100.9,101.0
101.0,101.15,100.95,101.15
101.15,101.4,101.1,101.35
101.35,101.5,101.3,101.35
101.35,101.4,101.1,101.15
101.1,101.25,101.1,101.15
101.15,101.35,101.15,101.25
101.25,101.3,101.2,101.25
101.25,101.25,101.2,101.2
101.25,101.3,101.2,101.25
101.25,101.25,101.15,101.2
